"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4"
"L3.Protein.export",-2.15904404387328e-07,-1.94916628566347e-07,-9.11658518865916e-08,1.15694711854409e-08
"L3.Protein.folding.and.associated.processing",-3.23327767475842e-07,-1.78884083132728e-07,-6.61958912649115e-08,4.87060313833222e-08
"L3.Protein.kinases",-6.31987866511394e-07,-4.95146876201742e-07,-9.9522309623755e-08,3.58161351144759e-08
"L3.Protein.processing.in.endoplasmic.reticulum",5.05159716360063e-06,1.12159657755186e-06,-2.91302067245997e-07,-7.19278716244372e-07
"L3.Proximal.tubule.bicarbonate.reclamation",1.87086097504006e-05,3.0089263309496e-07,-3.31045310349919e-06,-3.51736683267585e-06
"L3.Purine.metabolism",-7.20476738525589e-08,-6.0103384828067e-08,-1.90478792012567e-08,7.03165442668054e-09
"L3.Pyrimidine.metabolism",-7.52106121752515e-08,-6.62503934046954e-08,-2.32509610568445e-08,-3.37964177828289e-09
"L3.Pyruvate.metabolism",-9.73300963606084e-08,-1.27770230722926e-07,-3.75901790343808e-08,-1.32639654981228e-08
"L3.RIG.I.like.receptor.signaling.pathway",-0.000107034187375215,1.63555528454754e-05,6.28842976921853e-06,-2.39417656304599e-06
"L3.RNA.degradation",-2.21869661027796e-07,-2.01807258968933e-07,-9.20025897006449e-08,3.71221446597693e-09
"L3.RNA.polymerase",-1.56618737890718e-06,-9.97707420615849e-07,-2.28425547279235e-07,-1.84960268201463e-08
"L3.RNA.transport",-1.31515358148246e-06,-1.11159044147594e-06,-2.34641286762658e-07,4.86926320536249e-08
"L3.Regulation.of.actin.cytoskeleton",NA,NA,NA,NA
"L3.Renal.cell.carcinoma",-3.34309344170737e-05,-1.15299820648485e-05,-1.42824180983934e-05,1.50218359793198e-05
"L3.Renin.angiotensin.system",-0.018986191837521,-0.00673573461797654,-0.0111746422263359,-0.00470491672039558
"L3.Replication..recombination.and.repair.proteins",-2.95981845377036e-07,-2.01235148889915e-07,-4.53470681300509e-08,-1.67170396889011e-08
"L3.Restriction.enzyme",1.92336119678004e-06,-2.03760709802554e-08,-2.12671964773775e-07,-3.33703521129154e-07
"L3.Retinol.metabolism",9.09442937632745e-06,2.22463502608798e-06,-4.77821842658844e-06,-6.05767469791588e-07
"L3.Rheumatoid.arthritis",NA,NA,NA,NA
"L3.Riboflavin.metabolism",-2.22286957442992e-07,-5.6064980613967e-07,-1.43337483658232e-07,6.83067955423233e-09
"L3.Ribosome",-6.76686444895754e-08,-5.35696763087939e-08,-2.16047178103613e-08,-2.15400600654168e-09
"L3.Ribosome.Biogenesis",-1.29455191096307e-07,-1.02332427203298e-07,-3.54305086257437e-08,2.35050646081447e-09
"L3.Ribosome.biogenesis.in.eukaryotes",-3.22672180254224e-06,-2.69269715184611e-06,-1.42833679785931e-06,-1.03270606030908e-08
"L3.Salivary.secretion",NA,NA,NA,NA
"L3.Secondary.bile.acid.biosynthesis",6.53756595918117e-06,-2.50096753771617e-06,-1.08289299588321e-06,5.64550858536036e-07
"L3.Secretion.system",-1.3791555676549e-07,-1.3772162970957e-07,-5.48121638811915e-08,7.22005104468498e-09
"L3.Selenocompound.metabolism",-4.65659949635205e-07,-4.01167643668972e-07,-9.2849822372707e-08,6.27117779560451e-08
"L3.Sesquiterpenoid.biosynthesis",NA,NA,NA,NA
"L3.Shigellosis",0.0100422534995903,-0.00600671569767193,0.00611853786323174,0.0027334927013195
"L3.Signal.transduction.mechanisms",-5.27761652703422e-07,-3.23498992665003e-07,-6.68725988273669e-08,1.52087038130465e-08
"L3.Small.cell.lung.cancer",2.26742488632161e-05,-4.95185242852678e-07,-1.89304222122299e-05,-1.54343501078622e-05
"L3.Sphingolipid.metabolism",9.80792034062998e-07,1.79049310127427e-07,-1.95636747179951e-07,4.53097796773249e-08
"L3.Spliceosome",NA,NA,NA,NA
"L3.Sporulation",-2.67194079634225e-07,-1.93469160532963e-07,-2.6554879967081e-08,6.20747870901474e-09
"L3.Staphylococcus.aureus.infection",-4.37374990698224e-05,-1.12162879322993e-05,-3.99590155613923e-06,-5.52134243267353e-06
"L3.Starch.and.sucrose.metabolism",-4.29034538389181e-08,-9.16406840090988e-08,-4.45440630701313e-08,2.56331743835985e-08
"L3.Steroid.biosynthesis",-0.00012922417738227,1.25476100288345e-05,6.00521754965144e-06,-7.31852454252424e-06
"L3.Steroid.hormone.biosynthesis",1.71347633772347e-05,4.97669202284218e-06,-1.1327613317883e-08,1.46691538226943e-07
"L3.Stilbenoid..diarylheptanoid.and.gingerol.biosynthesis",-0.000167043489618823,-0.000102604621082303,-1.3571442541538e-05,3.95409046432066e-05
"L3.Streptomycin.biosynthesis",1.33862719221736e-07,-2.59662306095828e-07,-1.42664729406552e-07,6.83735703260114e-08
"L3.Styrene.degradation",-1.20804521810783e-05,-7.97040938121213e-06,-1.41998195467465e-07,1.47973410015961e-06
"L3.Sulfur.metabolism",-1.01589478739868e-07,-3.22527563777357e-07,-1.71125907775716e-07,3.4913529167573e-08
"L3.Sulfur.relay.system",-6.52345723217629e-07,-6.51049192535557e-07,-1.82217173907877e-07,2.56590998322311e-08
"L3.Synthesis.and.degradation.of.ketone.bodies",-8.44611878143445e-06,-4.97536720504958e-06,-1.97261741382754e-07,-3.93394632139724e-06
"L3.Systemic.lupus.erythematosus",-0.000413233680379301,1.01737635508625e-05,-9.41021594141167e-06,-1.63033280554201e-05
"L3.TGF.beta.signaling.pathway",NA,NA,NA,NA
"L3.Taurine.and.hypotaurine.metabolism",8.63294870714396e-07,-8.25346542930374e-07,-3.94322739606312e-07,-3.06057132280926e-07
"L3.Terpenoid.backbone.biosynthesis",-2.87193749496801e-07,-2.01102940651537e-07,-6.51333219888662e-08,-2.67311160834369e-08
"L3.Tetracycline.biosynthesis",-1.17624723268614e-06,-1.02028572940211e-06,-3.09394681943772e-07,-9.39611158803717e-08
"L3.Thiamine.metabolism",-2.83223520060583e-07,-2.68788984163578e-07,-6.86261734200403e-08,-2.11664908050551e-09
"L3.Tight.junction",NA,NA,NA,NA
"L3.Toluene.degradation",-8.60091558137364e-08,-1.8850328685697e-07,-8.00843723763642e-07,1.07386040463863e-07
"L3.Toxoplasmosis",2.26742488632161e-05,-4.95185242852678e-07,-1.89304222122299e-05,-1.54343501078622e-05
"L3.Transcription.factors",-1.31499930844399e-07,-9.41141663977763e-08,-1.6722316729068e-08,9.27653025748076e-09
"L3.Transcription.machinery",-3.78787779737272e-08,-8.95487226579494e-08,-4.04534700304597e-08,-2.4140526000051e-08
"L3.Transcription.related.proteins",-1.46041910022941e-05,-2.48216987042128e-05,-2.14735700706443e-05,1.08575000893889e-05
"L3.Translation.factors",-2.87071752770662e-07,-2.27838418949026e-07,-9.04712978634515e-08,-1.40651854846705e-09
"L3.Translation.proteins",-2.01422671013813e-07,-1.50075053733666e-07,-5.6896245802403e-08,-2.52727445952953e-09
"L3.Transporters",-3.23135292070313e-08,-2.26038354470394e-08,-4.03466417263502e-09,3.48012151378756e-09
"L3.Tropane..piperidine.and.pyridine.alkaloid.biosynthesis",-5.36276477344114e-07,-7.83514763399999e-07,-3.53178335765441e-07,-2.12478950806671e-07
"L3.Tryptophan.metabolism",-2.83440929043599e-06,-1.07972225242094e-06,-3.47590028339853e-07,2.14186141467259e-07
"L3.Tuberculosis",-4.71049829776721e-07,-7.14412252840222e-07,-3.55653263086291e-07,-1.59881598901215e-07
"L3.Two.component.system",-1.12738095578791e-07,-9.39336230966911e-08,-3.27558048344478e-08,1.0102581564789e-08
"L3.Type.I.diabetes.mellitus",2.52864197495549e-06,-1.52099630829576e-06,-1.21144649543349e-06,-3.55632359629619e-07
"L3.Type.II.diabetes.mellitus",-2.40617546348715e-06,-2.8346194296794e-06,-9.73709427647882e-07,5.45864329307789e-07
"L3.Tyrosine.metabolism",-4.20647518679149e-07,-3.51311810091734e-07,-1.33277184170857e-07,-2.91917616746355e-08
"L3.Ubiquinone.and.other.terpenoid.quinone.biosynthesis",1.59519613830896e-06,1.04036528916597e-06,-2.89996640003351e-07,4.14890957211925e-07
"L3.Ubiquitin.system",6.33717052463872e-05,1.47676688801234e-05,3.8627120147424e-06,-5.12611718034164e-06
"L3.VEGF.signaling.pathway",NA,NA,NA,NA
"L3.Valine..leucine.and.isoleucine.biosynthesis",-2.21283752943683e-07,-1.89503806226889e-07,-5.07396851069044e-08,-4.75684870767143e-11
"L3.Valine..leucine.and.isoleucine.degradation",-9.01914597004727e-07,-1.81428057901013e-07,-1.50169448359762e-07,-1.5254775085865e-07
"L3.Various.types.of.N.glycan.biosynthesis",-0.00169063936904125,0.00104499722776834,-0.00108625428786022,-8.39879534522651e-05
"L3.Vascular.smooth.muscle.contraction",NA,NA,NA,NA
"L3.Vasopressin.regulated.water.reabsorption",0.106279053827687,-0.000727851277651554,-0.0199503555619612,-0.00637942238979806
"L3.Vibrio.cholerae.infection",-0.0436359973924532,-0.0362162964767813,-0.00127506445008607,0.0212238561716905
"L3.Vibrio.cholerae.pathogenic.cycle",6.39311851671657e-08,-2.14639144123792e-06,-3.17574597145348e-07,-3.9078157477884e-07
"L3.Viral.myocarditis",2.26742488632161e-05,-4.95185242852679e-07,-1.89304222122299e-05,-1.54343501078622e-05
"L3.Vitamin.B6.metabolism",4.14694437663896e-08,-2.44113669967242e-07,-2.79412494612073e-07,-1.14450536456691e-07
"L3.Wnt.signaling.pathway",NA,NA,NA,NA
"L3.Xylene.degradation",-3.01203610460069e-06,-2.63087995584908e-06,-6.40143517564797e-07,-1.62198277640167e-07
"L3.Zeatin.biosynthesis",9.74953524589921e-07,-4.89197522150096e-07,-7.91272672438189e-07,-2.68530646826545e-07
"L3.alpha.Linolenic.acid.metabolism",2.57676506714138e-05,-5.97532129367243e-05,-9.70752602281184e-06,2.82541727827201e-05
"L3.beta.Alanine.metabolism",-6.82141296118028e-07,-8.5462226519244e-07,-1.57116102598203e-07,1.759317186929e-07
"L3.beta.Lactam.resistance",-1.04792777097878e-06,-4.95919171165544e-06,-6.16523113374877e-08,1.81890436685377e-06
"L3.mRNA.surveillance.pathway",NA,NA,NA,NA
"L3.mTOR.signaling.pathway",NA,NA,NA,NA
"L3.p53.signaling.pathway",2.26742488632161e-05,-4.95185242852678e-07,-1.89304222122299e-05,-1.54343501078622e-05
