"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4"
"L3.Thiamine.metabolism",0.92896256208459,0.96430174796184,0.0915730491194338,0.00808869174199587
"L3.Tight.junction",NA,NA,NA,NA
"L3.Toluene.degradation",0.52205040680894,0.246782306858445,0.849482886517204,0.0159861897201586
"L3.Toxoplasmosis",0.0817402304148646,0.888234857354333,0.924763301526704,0.788472533280601
"L3.Transcription.factors",0.86242880095618,0.50014114382673,0.297730262178497,0.00641273888175684
"L3.Transcription.machinery",0.0467719074062957,0.888532738489739,0.0898510531682947,0.0119092128412988
"L3.Transcription.related.proteins",0.688253362618859,0.119349698607583,0.260169532714779,0.0102938838699388
"L3.Translation.factors",0.739963629384017,0.43426098256399,0.0326547239452847,0.0152618084581957
"L3.Translation.proteins",0.697426957463227,0.691320066179732,0.0720127678115471,0.00728932153335199
"L3.Transporters",0.589178914485472,0.647361415717565,0.231938607583426,0.0145317297734296
"L3.Tropane..piperidine.and.pyridine.alkaloid.biosynthesis",0.301150385738566,0.764003933125576,0.0580959165936437,0.000365326489462859
"L3.Tryptophan.metabolism",0.656485245290815,0.23778204115423,0.193299737816106,0.0134766350945497
"L3.Tuberculosis",0.535681601788195,0.688279655321311,0.0601592754954005,0.066440280523835
"L3.Two.component.system",0.647600399916483,0.298409233627256,0.400098105653434,0.00221801774621818
"L3.Type.I.diabetes.mellitus",0.972228318823631,0.730851008898129,0.00647851502987128,0.101261757042447
"L3.Type.II.diabetes.mellitus",0.975305448087061,0.944336867479445,0.104676180176991,0.00385774260437837
"L3.Tyrosine.metabolism",0.62078512315055,0.455656730208975,0.130246944570659,0.00893030888801332
"L3.Ubiquinone.and.other.terpenoid.quinone.biosynthesis",0.325030209429647,0.200912896622146,0.0472173035873367,0.0387536580879743
"L3.Ubiquitin.system",0.868028275861481,0.0340362905256447,0.119043269213669,0.282713494282506
"L3.VEGF.signaling.pathway",NA,NA,NA,NA
"L3.Valine..leucine.and.isoleucine.biosynthesis",0.391523113069395,0.992693089041638,0.0917606946104031,0.11134447245473
"L3.Valine..leucine.and.isoleucine.degradation",0.571706790190027,0.451166136907117,0.106355533928315,0.0119623397817905
"L3.Various.types.of.N.glycan.biosynthesis",0.28661994469917,0.0478699670225052,0.643371293676159,0.393864367946379
"L3.Vascular.smooth.muscle.contraction",NA,NA,NA,NA
"L3.Vasopressin.regulated.water.reabsorption",0.253234832506964,0.478966238231472,0.861348773276681,0.550442657645798
"L3.Vibrio.cholerae.infection",0.682799900381866,0.269483855779991,0.506874071711264,0.0180349738413952
"L3.Vibrio.cholerae.pathogenic.cycle",0.565422707254752,0.268452732071727,0.529181236304914,0.00133019351802287
"L3.Viral.myocarditis",0.0817402304148646,0.888234857354333,0.924763301526704,0.788472533280601
"L3.Vitamin.B6.metabolism",0.26780214124957,0.200771360158024,0.052749037972567,0.0464330596041612
"L3.Wnt.signaling.pathway",0.620334086995951,0.234915908555318,0.381344126257138,0.0308431508180845
"L3.Xylene.degradation",0.429119903372688,0.580705394297957,0.351194799576889,0.0268158651826168
"L3.Zeatin.biosynthesis",0.311212650478872,0.677533449567672,0.0100760813062267,0.157395535318579
"L3.alpha.Linolenic.acid.metabolism",0.645057739994827,0.10512282078883,0.200034399975587,0.0186584982661101
"L3.beta.Alanine.metabolism",0.334867357055714,0.34570577648392,0.128377606914108,0.00342307879154794
"L3.beta.Lactam.resistance",0.567663052308927,0.896495111790064,0.0266225054744209,0.893836592498149
"L3.mRNA.surveillance.pathway",NA,NA,NA,NA
"L3.mTOR.signaling.pathway",NA,NA,NA,NA
"L3.p53.signaling.pathway",0.0817402304148646,0.888234857354333,0.924763301526704,0.788472533280601
