"","wunifrac.PC.1","wunifrac.PC.2","wunifrac.PC.3","wunifrac.PC.4"
"L3.Translation.proteins",0.519293170820448,0.255699740752664,0.527250567140646,0.973798512199429
"L3.Transporters",0.295012395470628,0.0784206259778863,0.653614308891565,0.64896542266764
"L3.Tropane..piperidine.and.pyridine.alkaloid.biosynthesis",0.824603258502888,0.445463965631102,0.6111279021258,0.719530250691278
"L3.Tryptophan.metabolism",0.191828219426946,0.247071545702943,0.585346956309569,0.693152270658727
"L3.Tuberculosis",0.794312146642142,0.3497023099396,0.491737467810028,0.717515980256099
"L3.Two.component.system",0.481423875674799,0.161672131880045,0.477305471093902,0.797790267884008
"L3.Type.I.diabetes.mellitus",0.639628423603832,0.508735748013584,0.433397570440465,0.788348281786523
"L3.Type.II.diabetes.mellitus",0.693800354664086,0.271070040657323,0.579180989144697,0.715311580048349
"L3.Tyrosine.metabolism",0.623672590610949,0.333202118470118,0.588925795921426,0.889709377339767
"L3.Ubiquinone.and.other.terpenoid.quinone.biosynthesis",0.445634504782614,0.239467955307584,0.631675081838426,0.417275701753951
"L3.Ubiquitin.system",0.00294425004277061,0.136642068411216,0.573054067003828,0.376154263868796
"L3.VEGF.signaling.pathway",NA,NA,NA,NA
"L3.Valine..leucine.and.isoleucine.biosynthesis",0.487488104120681,0.155628416976232,0.581151746192325,0.99951671274879
"L3.Valine..leucine.and.isoleucine.degradation",0.568349282346155,0.789049231326784,0.742164932265388,0.694142974659254
"L3.Various.types.of.N.glycan.biosynthesis",0.611761893235911,0.46125964788598,0.250486078628549,0.918237538121114
"L3.Vascular.smooth.muscle.contraction",NA,NA,NA,NA
"L3.Vasopressin.regulated.water.reabsorption",0.401370206267718,0.989374527590891,0.586302497397718,0.838411393265764
"L3.Vibrio.cholerae.infection",0.440835437827822,0.125493580090195,0.938132147335564,0.11636252855521
"L3.Vibrio.cholerae.pathogenic.cycle",0.987375575727803,0.204059371608484,0.78461340845061,0.692162666472665
"L3.Viral.myocarditis",0.744688764454635,0.986744630084438,0.339690898715082,0.360470844453719
"L3.Vitamin.B6.metabolism",0.976591945611508,0.685501305922254,0.489436730984208,0.740432867705431
"L3.Wnt.signaling.pathway",NA,NA,NA,NA
"L3.Xylene.degradation",0.414222193943967,0.0853937054721213,0.548307627036649,0.858670820547883
"L3.Zeatin.biosynthesis",0.862029424311553,0.838326372962375,0.623162704352281,0.844960780477482
"L3.alpha.Linolenic.acid.metabolism",0.717889824174385,0.0383249904765522,0.635929428143364,0.0934722147417261
"L3.beta.Alanine.metabolism",0.651372993018323,0.175841254854965,0.717973618513347,0.633939846481487
"L3.beta.Lactam.resistance",0.875459088066413,0.0699236754633756,0.974455955592419,0.258408181027495
"L3.mRNA.surveillance.pathway",NA,NA,NA,NA
"L3.mTOR.signaling.pathway",NA,NA,NA,NA
"L3.p53.signaling.pathway",0.744688764454635,0.986744630084438,0.339690898715082,0.360470844453719
